concern,"…‘に'『関係する』,かかわる,影響する / ‘に'『関心を持たせる』,'を'心配させる"
condition,"(事物の)『状態』;(人の)健康状態 / (周囲の)『状況』,事情,形勢"
confess,"を'『白状する』,打ち明ける / 'を'『認める』"
confession,"(罪などの)『自白』,自認 / (信仰の)告白"
confidence,"『信頼』,信用,信任;(…を)信頼(信用)すること / (自分の思想・能力・行動などに対する)『確信』,自信"
confident,"(態度などが)『自信のある』,確信ある"
confuse,"(…と)'を'『混同する』,取り違える / 'を'『とまどわせる』,当惑させる"
confusion,"『混乱』,乱雑(disorder) / (…と…との)混同"
connect,"を'『連結する』,結びつける;(…と)…'を'結合する電話でつなぐ / (…と)…'を'『関係させる』,親類関係にする"
connection,"(…と…との)『関係』,つながり,(…間の)関係 / (…間の)(電車など交通機関の)『連絡』;(電話などの)接続"
conscience,"『良心』,道義心,善悪を判断する力"
conscious,"『気づいている』,知っている,意識している / (…に)『反応を示す』,意識(知覚)のある"
consider,"(決定・決意のために)…'を'『よく考える』,熟慮する / …'を'『みなす』,思う(進行形にできない)"
contain,"(それ自身の中に内容として)'を'『含む』,入れている / …'を'『入れる容積がある』,収容できる"
content,"(容器などにはいっている)『中身』,内容物,(記録・書物などの)目次 / (書物・演説などの)趣旨"
continue,"を'『続ける』,持続する;(中断後)…'を'また始める,継続する / (ある位置・状態に)<人>'を'とどませる"
control,"(…に対する)『統制』,抑制,制御(…を)統整する手段,統御法 / (…を)『抑制する力』,(…の)統整力,支配力"
convenience,"『都合のよいこと』,便利,便宜・『便利なもの』;好都合な事情;衣食住の便,便利な設備・=public convenience"
convenient,"(物事が)『便利な』,使いやすい / (場所が)(…に)近い,近くて便利な"
conversation,"(…との打ち解けた)『会話』,談話,座談"
cook,"『料理人,コック』 / (火を通して)'を'『料理する』,煮たきする"
cool,"『涼しい』,ひんやりとする / 冷たい,(熱いものが)さめた"
copy,"『写す』,複写,(絵などの)模写,複製;謄本,抄本 / (同一書籍・雑誌・新聞などの)『部,冊』"
corn,"(米,カナダ,オーストラリアで)『とうもろこし』;とうもろこしの実(おもにmaize, Indian corn) / 『穀草』(wheat, oatsなど);『穀物』,穀類;穀粒"
corner,"『かど,すみ』 / 『町かど』"
correct,"『事実に合った』,『正しい』,正確な / 『標準(因習)に合った』,妥当な,適切な(proper)"
cost,"‘が'『かかる』,'を'要する / …'を'『犠牲にさせる』,失わせる"
cottage,(いなかの)『小さな家』 / (避暑地などの)小別荘
cotton,"『綿』,綿花 / 綿の木(cotton plant)"
could,conの過去形
council,"諮問会,『協議会』,評議会・『会議』,協議 / 地方自治体の議会(州・市・町議会など)"
count,"(一つ一つ順に)'を'『数える』,'を'数え上げる / …'を'『勘定に入れる』,含める(include)"
country,"『国,国家』,国土 / 『国民』(nation)"
courage,"『勇気』,度胸"
course,"『進路』,道筋,方向,水路 / (時・事態の)『経過』,推移,成り行き,進行"
court,(またcourtyard(建物や壁に囲まれた)『中庭』;中庭式の区画 / (テニス・バスケットボールなどの)『コート』
cousin,"『いとこ』 / 『親類』,縁者"
cover,"(…で)…‘の'『表面をおおう』,'を'包む,かぶせる / (範囲が)…‘に'『及ぶ』,わたる,'を'取り扱う範囲に入れる"
cow,"『雌牛』,乳牛 / (鯨・象・サイなどの)雌"
crack,"『割れ目』,ひび,きず;(戸・窓の)わずかの開き / 『パチッ,ピシッ,バン,ガチャッ』(物が壊れたり銃声などの音)"
crash,"『ガラガラ』,『ドシン』(物が倒れたり砕けたりするときの音) / (飛行機の)『墜落』;(車の)『衝突』"
cream,"『クリーム』(牛乳の上部に沙まる脂肪分) / 『クリーム菓子』,クリーム製食品,クリーム状の食品"
creature,"『生物』,動物 / (…の)人,(特に)(…の)女性"
creep,"『はう』,腹ばいにはう / 『はう』"
crime,"(事律上の)『犯罪』,罪 / (一般に)犯罪[行為]"
criminal,"『犯罪の』,罪の犯した / 『研事上の』"
critic,"(特に文学・美術・音楽の)『評論家』,『批評家』 / あら捜しをする人,酷評する人"
crop,"『作物』,『収穫物』 / (一地域で一期にとれる農作物の)『収穫』[『高』],生産[高],作柄"
cross,"(昔,罪人のはりつけの刑に用いた)『十字架』 / キリストがはりつけになった十字架;キリスト教の象徴としての十字架"
crowd,"(秩序・統制のない)(…の)『群衆』,人こみ / 『一般大衆』,庶民"
crown,"(王位の象徴として国王・王妃などがかぶる)王冠・『王位』,統治権;君主,王,女王 / (古代・中世で国王などから優者に与えられる)(…の)花冠,頭飾り;(一般に勝利の栄冠"
cruel,"(人・行動が)『残酷な』,無慈悲な / 『悲惨な』,むごい"
crush,"…'を'『押しつぶす』,ぺしゃんこにする / …'を'『砕く』,粉々にする;…を砕いて(…に)する"
cry,"(喜び・悲しみ・苦痛などで)『泣く』,涙を流す / 『叫ぶ』"
cultivate,"を'『耕す』;'を'『栽培する』;'を'養殖する / …'を'『教化する』,養成する,育成する"
cup,(紅茶・コーヒー用の)『茶わん』 / 『茶わん1杯』(の…)
cure,"を'『治療する』,なおす / 'を'『なおす』,取り除く"
curious,"『好奇心の強い』,物を知りたがる / 『奇妙な』,不思議な;珍しい"
curl,"『巻き毛』カール;巻き毛の髪 / うず巻き[状のもの],うねり"
current,"『通用している』,流通している,一般に行われている / 『今の』,『現在の』"
curse,"…'を'『のろう』;(…のことで)…'を'『ののしる』,'を'悪口を言う / (宗教で)'を'破門する"
curtain,"『カーテン』,窓掛け / (劇場の)『幕』,どんちょう"
curve,"『曲線』 / 『曲がり』,曲がったもの,湾曲部"
custom,"(社会の)『習慣』,『風習』,慣例 / (個人の)『習慣』"
customary,"習慣的の,通例の,しきたりの"
customer,"(店の)『お客』,『得意先』,顧客 / (…な)やつ,男"
cut,"(刃物などで)…'を'『切る』,傷つける / (刃物などで)…'を'『切断する』,切り分ける;'を'刈り取る"
daily,"『毎日の』,日々の / 『毎日』,日々(everyday);日ごとに"
damage,"『損害』,損傷,被害 / 損害賠障[金]"
damp,"『湿気』,しめり(moisture) / もや,霧(mist)"
dance,"(…に合わせて)『踊る』,舞う,ダンスをする / 『こおどりする』,跳ね回る"
danger,"『危険』,おそれ(peril) / (…に対して)『危険を引き起こすもの』,脅威(menace)"
dare,"『あえて…る』 / 『思いきって…する』,…する勇がある"
dark,"『暗い』やみの / (毛髪・皮膚・目の)『浅黒い』,(色の)濃い"
date,"『日付』,年月日 / (歴史上の)『時代』,年代"
daughter,『娘』 / 女の子孫
day,"『昼間』,『日中』 / 『1日』,1昼夜,日"
daylight,"『日光』,昼の光 / 夜明け"
dead,"『死んだ』,死んでいる / 『生命を持っていない』"
deal,"…'を'『分配する』,分ける / 'を'…‘に'『加える』"
dear,"『親愛な,かわいい』(much loved) / (手紙の書き出しのあいさつの)『親愛なる』,尊敬する"
death,"『死』,死亡;死に方,死にざま / 死んだ[ような]状体"
debt,"『借金』;負債 / 『恩義』,義理(obligation)"
decay,"『腐る』,朽ちる / 『衰える』,衰退する;低下する"
decide,を'『解決する』 / 『決心する』
decision,"(問題・疑義などの)『決定』,解決;結論 / 『決心』,決断"
decisive,"『決定的な』,決め手となる / (性格などが)『断固とした』,果断な(resolute)"
declare,"…'を'『宣言する』,告示する,公表する / …'を'『強調する』"
decrease,"…'を'『減らす』 / 『減る』,少なくなる"
deed,"『行為』,行動 / (正式の)捺印証書,権利書"
deep,"(表面から下方または内部へ)『深い』 / (程度が)非常な,深い"
defeat,"(戦いや試合で)'を'『負かす』,打ち破る / ‘目的・希望など''を'くじく,くつがえす"
defend,"(…から)…'を'『守る』,保護する / (言論などで)…'を'『擁護する』,支持する"
defendant,被告
defense,"(…に対する)『防御』,『守備』,防衛 / (…に対する)防御物,防御施設"
degree,"U〉『程度』,度合 / (社会的)階級,地位,身分"
delay,"…'を'『延期する』,延ばす / …'を'『遅らせる』"
delicate,"(形状・感触などが)『繊細な』,精巧な,きめの細かい / (におい・色などが)『柔らかい』,うすい"
delight,"『大喜び』,歓喜 / 『楽しみ』,うれしいこと"
deliver,"(人・場所に)'を'『配達する』,届ける;'を'伝える / (…に)'を'『加える』;'を'投げる"
delivery,"(…への)(手紙・荷物などの)『配達』,便;配達品 / (…からの)釈放,解放"
demand,"(権利として強く)…‘を'『求める』,せがむ / …‘を'『必要とする』,要する(need)"
department,"(政府・会社・学校などの組織の)『部門』,部,課;(官庁の)局bureau) / (フランスなどの)県,州"
depend,"『頼る』,依存する,当てにする / …次第である,‘に'かかっている(受動態にできない)"
dependence,"(…に)頼ること,(…への)依存,依頼 / (…への)信頼,信用"
dependent,"『頼っている』,依存している,従属している / 扶養される人(家族)"
depth,"『深さ』;奥行き / (知識・知性などの)『深遠さ』,深さ"
descend,"(高い所から低い所へ)『下る』,『降りる』 / (古い時代から新しい時代へ)『伝わる』,系統を引く"
describe,"…‘を'『描写する』,‘の'特徴を述べる / ‘を'『描く』,‘の'輪郭をかく"
description,"(…の)『記述』,『描写』 / 人相書き,人相"
desert,"『砂ばく』,荒れ地,乾ききった不毛の土地 / 『住む人のない』"
deserve,"‘に'『値する』,‘を'受ける価値がある(進行形にできない) / (…を)『受けるに足る』"
desire,"…‘を'『切望する』,要求する,希望する / …‘に'性的欲望を感じる"
desk,"『机』,勉強机,事務机 / 受付所,応接所"
despair,"『絶望』,失望 / 絶望のもと;見放されたもの"
destroy,"…‘を'『破壊する』,打ち壊す / ‘を'くじく"
destruction,"『破壊』[行為] / 破壊された状態,破滅,絶滅"
destructive,"『破壊的な』,破滅的な / 破壊主義的な,否定的な"
detail,"(全体の中の個々の)『細部』,『細目』,項目;『詳細』 / (全体から見て)ささいなこと"
determine,"(前もって)…‘を'『決定する』,はっきりさせる / …‘を'『決心する』,決意する"
develop,"(今まではなかったが)…‘を'『生じさせる』,‘を'現す / …‘を'『発展させる』,伸ばす,成長させる"
devil,"『悪魔』,悪鬼;魔王(Satan) / (悪魔のような)悪人,人非人;(…の)鬼,(悪徳の)権化(ごんげ)"
